time(%Y-%m-%dT%H:%M:%S.%f),rel_time(sec),velocity(c/s)
2022-02-03T08:26:43.259000,1603.25,-4.46352005
2022-02-03T08:26:43.309000,1603.3,3.5228424072265625
2022-02-03T08:26:43.359000,1603.35,-16.49079514
2022-02-03T08:26:43.409000,1603.4,-32.50443268
2022-02-03T08:26:43.459000,1603.45,1.481924057006836
2022-02-03T08:26:43.509000,1603.5,0.46828651428222656
2022-02-03T08:26:43.559000,1603.55,7.454647064208984
2022-02-03T08:26:43.609000,1603.6,-1.558990479
2022-02-03T08:26:43.659000,1603.65,-16.57263184
2022-02-03T08:26:43.709000,1603.7,44.41373062133789
2022-02-03T08:26:43.759000,1603.75,9.400091171264648
2022-02-03T08:26:43.809000,1603.8,-6.613548279
2022-02-03T08:26:43.859000,1603.85,63.37281036376953
2022-02-03T08:26:43.909000,1603.9,64.35917663574219
2022-02-03T08:26:43.959000,1603.95,95.34553527832031
2022-02-03T08:26:44.009000,1604,118.33189392089844
2022-02-03T08:26:44.059000,1604.05,78.31825256347656
2022-02-03T08:26:44.109000,1604.1,36.30461883544922
2022-02-03T08:26:44.159000,1604.15,32.290977478027344
2022-02-03T08:26:44.209000,1604.2,36.277339935302734
2022-02-03T08:26:44.259000,1604.25,16.26369857788086
2022-02-03T08:26:44.309000,1604.3,31.25006103515625
2022-02-03T08:26:44.359000,1604.35,12.236421585083008
2022-02-03T08:26:44.409000,1604.4,1.2227821350097656
2022-02-03T08:26:44.459000,1604.45,12.209142684936523
2022-02-03T08:26:44.509000,1604.5,-32.80449677
2022-02-03T08:26:44.559000,1604.55,-29.81813431
2022-02-03T08:26:44.609000,1604.6,-11.83177567
2022-02-03T08:26:44.659000,1604.65,-10.84541321
2022-02-03T08:26:44.709000,1604.7,-4.859050751
2022-02-03T08:26:44.759000,1604.75,-18.87269211
2022-02-03T08:26:44.809000,1604.8,-2.886329651
2022-02-03T08:26:44.859000,1604.85,18.10003089904785
2022-02-03T08:26:44.909000,1604.9,24.08639144897461
2022-02-03T08:26:44.959000,1604.95,17.07275391
2022-02-03T08:26:45.009000,1605,33.059112548828125
2022-02-03T08:26:45.059000,1605.05,35.045475006103516
2022-02-03T08:26:45.109000,1605.1,18.031835556030273
2022-02-03T08:26:45.159000,1605.15,44.01819610595703
2022-02-03T08:26:45.209000,1605.2,12.004556655883789
2022-02-03T08:26:45.259000,1605.25,-35.00907898
2022-02-03T08:26:45.309000,1605.3,-20.02272034
2022-02-03T08:26:45.359000,1605.35,19.963640213012695
2022-02-03T08:26:45.409000,1605.4,0.9500007629394531
2022-02-03T08:26:45.459000,1605.45,-40.06363678
2022-02-03T08:26:45.509000,1605.5,13.922721862792969
2022-02-03T08:26:45.559000,1605.55,14.90908432006836
2022-02-03T08:26:45.609000,1605.6,15.895444869995117
2022-02-03T08:26:45.659000,1605.65,27.881805419921875
2022-02-03T08:26:45.709000,1605.7,6.868165969848633
2022-02-03T08:26:45.759000,1605.75,44.85452651977539
2022-02-03T08:26:45.809000,1605.8,17.84088897705078
2022-02-03T08:26:45.859000,1605.85,38.827247619628906
2022-02-03T08:26:45.909000,1605.9,94.81361389160156
2022-02-03T08:26:45.959000,1605.95,50.79997253417969
2022-02-03T08:26:46.009000,1606,33.78633117675781
2022-02-03T08:26:46.059000,1606.05,7.772693634033203
2022-02-03T08:26:46.109000,1606.1,13.759054183959961
2022-02-03T08:26:46.159000,1606.15,31.74541473388672
2022-02-03T08:26:46.209000,1606.2,5.731775283813477
2022-02-03T08:26:46.259000,1606.25,61.718135833740234
2022-02-03T08:26:46.309000,1606.3,37.704498291015625
2022-02-03T08:26:46.359000,1606.35,-17.30914307
2022-02-03T08:26:46.409000,1606.4,53.67721939086914
2022-02-03T08:26:46.459000,1606.45,9.663579940795898
2022-02-03T08:26:46.509000,1606.5,-20.35005951
2022-02-03T08:26:46.559000,1606.55,36.63630294799805
2022-02-03T08:26:46.609000,1606.6,-5.377338409
2022-02-03T08:26:46.659000,1606.65,20.609024047851562
2022-02-03T08:26:46.709000,1606.7,49.59538269042969
2022-02-03T08:26:46.759000,1606.75,10.581745147705078
2022-02-03T08:26:46.809000,1606.8,13.568105697631836
2022-02-03T08:26:46.859000,1606.85,26.554468154907227
2022-02-03T08:26:46.909000,1606.9,67.54083251953125
2022-02-03T08:26:46.959000,1606.95,68.52719116210938
2022-02-03T08:26:47.009000,1607,39.5135498
2022-02-03T08:26:47.059000,1607.05,-0.500087738
2022-02-03T08:26:47.109000,1607.1,-8.513729095
2022-02-03T08:26:47.159000,1607.15,44.472633361816406
2022-02-03T08:26:47.209000,1607.2,17.458993911743164
2022-02-03T08:26:47.259000,1607.25,-2.554645538
2022-02-03T08:26:47.309000,1607.3,36.43171691894531
2022-02-03T08:26:47.359000,1607.35,1.4180774688720703
2022-02-03T08:26:47.409000,1607.4,-52.5955658
2022-02-03T08:26:47.459000,1607.45,-26.60919952
2022-02-03T08:26:47.509000,1607.5,-34.62284088
2022-02-03T08:26:47.559000,1607.55,-40.63648224
2022-02-03T08:26:47.609000,1607.6,17.34988021850586
2022-02-03T08:26:47.659000,1607.65,16.33624267578125
2022-02-03T08:26:47.709000,1607.7,12.322603225708008
2022-02-03T08:26:47.759000,1607.75,9.308963775634766
2022-02-03T08:26:47.809000,1607.8,-4.704673767
2022-02-03T08:26:47.859000,1607.85,4.281686782836914
2022-02-03T08:26:47.909000,1607.9,4.268047332763672
2022-02-03T08:26:47.959000,1607.95,23.25440788269043
2022-02-03T08:26:48.009000,1608,60.24076843261719
2022-02-03T08:26:48.059000,1608.05,86.22712707519531
2022-02-03T08:26:48.109000,1608.1,59.21349334716797
2022-02-03T08:26:48.159000,1608.15,27.199851989746094
2022-02-03T08:26:48.209000,1608.2,23.18621253967285
2022-02-03T08:26:48.259000,1608.25,-19.82742691
2022-02-03T08:26:48.309000,1608.3,-47.84106445
2022-02-03T08:26:48.359000,1608.35,-9.854705811
2022-02-03T08:26:48.409000,1608.4,22.131656646728516
2022-02-03T08:26:48.459000,1608.45,-8.881984711
2022-02-03T08:26:48.509000,1608.5,-17.89562225
2022-02-03T08:26:48.559000,1608.55,8.090738296508789
2022-02-03T08:26:48.609000,1608.6,-30.92290115
2022-02-03T08:26:48.659000,1608.65,-26.9365387
2022-02-03T08:26:48.709000,1608.7,-10.95018005
2022-02-03T08:26:48.759000,1608.75,-23.9638176
2022-02-03T08:26:48.809000,1608.8,28.02254295349121
2022-02-03T08:26:48.859000,1608.85,60.00890350341797
2022-02-03T08:26:48.909000,1608.9,94.99526977539062
2022-02-03T08:26:48.959000,1608.95,91.98162841796875
2022-02-03T08:26:49.009000,1609,55.967987060546875
2022-02-03T08:26:49.059000,1609.05,84.9543457
2022-02-03T08:26:49.109000,1609.1,77.94070434570312
2022-02-03T08:26:49.159000,1609.15,24.92707061767578
2022-02-03T08:26:49.209000,1609.2,-0.086568832
2022-02-03T08:26:49.259000,1609.25,25.899791717529297
2022-02-03T08:26:49.309000,1609.3,27.886152267456055
2022-02-03T08:26:49.359000,1609.35,24.872512817382812
2022-02-03T08:26:49.409000,1609.4,33.85887527
2022-02-03T08:26:49.459000,1609.45,-44.15476227
2022-02-03T08:26:49.509000,1609.5,-59.16840363
2022-02-03T08:26:49.559000,1609.55,-26.18204117
2022-02-03T08:26:49.609000,1609.6,-57.19567871
2022-02-03T08:26:49.659000,1609.65,-29.20932007
2022-02-03T08:26:49.709000,1609.7,-13.22296143
2022-02-03T08:26:49.759000,1609.75,13.76340103149414
2022-02-03T08:26:49.809000,1609.8,23.74976158
2022-02-03T08:26:49.859000,1609.85,-32.26387787
2022-02-03T08:26:49.909000,1609.9,53.72248458862305
2022-02-03T08:26:49.959000,1609.95,38.70884323120117
2022-02-03T08:26:50.009000,1610,-18.30479431
2022-02-03T08:26:50.059000,1610.05,73.68156433105469
2022-02-03T08:26:50.109000,1610.1,50.66792678833008
2022-02-03T08:26:50.159000,1610.15,59.65428924560547
2022-02-03T08:26:50.209000,1610.2,44.640647888183594
2022-02-03T08:26:50.259000,1610.25,1.6270103454589844
2022-02-03T08:26:50.309000,1610.3,55.613372802734375
2022-02-03T08:26:50.359000,1610.35,19.59973145
2022-02-03T08:26:50.409000,1610.4,9.586093903
2022-02-03T08:26:50.459000,1610.45,-1.427547455
2022-02-03T08:26:50.509000,1610.5,-16.441185
2022-02-03T08:26:50.559000,1610.55,17.545175552368164
2022-02-03T08:26:50.609000,1610.6,9.531536102294922
2022-02-03T08:26:50.659000,1610.65,52.51789855957031
2022-02-03T08:26:50.709000,1610.7,59.50425720214844
2022-02-03T08:26:50.759000,1610.75,15.490619659423828
2022-02-03T08:26:50.809000,1610.8,40.47698211669922
2022-02-03T08:26:50.859000,1610.85,74.46334075927734
2022-02-03T08:26:50.909000,1610.9,96.44969940185547
2022-02-03T08:26:50.959000,1610.95,106.43606567382812
2022-02-03T08:26:51.009000,1611,94.42242431640625
2022-02-03T08:26:51.059000,1611.05,88.40878295898438
2022-02-03T08:26:51.109000,1611.1,62.395145416259766
2022-02-03T08:26:51.159000,1611.15,16.381507873535156
2022-02-03T08:26:51.209000,1611.2,55.36786651611328
2022-02-03T08:26:51.259000,1611.25,61.35422897338867
2022-02-03T08:26:51.309000,1611.3,-7.659408569
2022-02-03T08:26:51.359000,1611.35,8.326950073242188
2022-02-03T08:26:51.409000,1611.4,5.313310623168945
2022-02-03T08:26:51.459000,1611.45,-24.70032883
2022-02-03T08:26:51.509000,1611.5,-6.71396637
2022-02-03T08:26:51.559000,1611.55,-23.72760773
2022-02-03T08:26:51.609000,1611.6,-16.74124527
2022-02-03T08:26:51.659000,1611.65,-18.75488281
2022-02-03T08:26:51.709000,1611.7,-13.76852417
2022-02-03T08:26:51.759000,1611.75,34.217838287353516
2022-02-03T08:26:51.809000,1611.8,-3.79580307
2022-02-03T08:26:51.859000,1611.85,3.1905593872070312
2022-02-03T08:26:51.909000,1611.9,45.17692184448242
2022-02-03T08:26:51.959000,1611.95,35.16328048706055
2022-02-03T08:26:52.009000,1612,74.14964294433594
2022-02-03T08:26:52.059000,1612.05,71.13600158691406
2022-02-03T08:26:52.109000,1612.1,45.12236404418945
2022-02-03T08:26:52.159000,1612.15,43.108726501464844
2022-02-03T08:26:52.209000,1612.2,28.09508514404297
2022-02-03T08:26:52.259000,1612.25,-32.91855621
2022-02-03T08:26:52.309000,1612.3,-41.93218994
2022-02-03T08:26:52.359000,1612.35,46.054168701171875
2022-02-03T08:26:52.409000,1612.4,7.040529251098633
2022-02-03T08:26:52.459000,1612.45,-25.9731102
2022-02-03T08:26:52.509000,1612.5,-28.98674774
2022-02-03T08:26:52.559000,1612.55,-96.0003891
2022-02-03T08:26:52.609000,1612.6,-42.01402283
2022-02-03T08:26:52.659000,1612.65,-32.02766418
2022-02-03T08:26:52.709000,1612.7,-90.04130554
2022-02-03T08:26:52.759000,1612.75,-49.0549469
2022-02-03T08:26:52.809000,1612.8,-37.06858063
2022-02-03T08:26:52.859000,1612.85,-60.08222198
2022-02-03T08:26:52.909000,1612.9,-41.09586334
2022-02-03T08:26:52.959000,1612.95,-37.10949707
2022-02-03T08:26:53.009000,1613,-34.12313843
2022-02-03T08:26:53.059000,1613.05,-15.13677979
2022-02-03T08:26:53.109000,1613.1,-47.15041351
2022-02-03T08:26:53.159000,1613.15,-70.16405487
2022-02-03T08:26:53.209000,1613.2,-57.17769623
2022-02-03T08:26:53.259000,1613.25,-73.19133759
2022-02-03T08:26:53.309000,1613.3,-52.20497131
2022-02-03T08:26:53.359000,1613.35,-43.21861267
2022-02-03T08:26:53.409000,1613.4,-45.23225403
2022-02-03T08:26:53.459000,1613.45,-10.24589157
2022-02-03T08:26:53.509000,1613.5,-64.25952911
2022-02-03T08:26:53.559000,1613.55,-67.27317047
2022-02-03T08:26:53.609000,1613.6,-10.28680801
2022-02-03T08:26:53.659000,1613.65,-11.30044556
2022-02-03T08:26:53.709000,1613.7,36.68591309
2022-02-03T08:26:53.759000,1613.75,34.67227554321289
2022-02-03T08:26:53.809000,1613.8,11.658636093139648
2022-02-03T08:26:53.859000,1613.85,30.644996643066406
2022-02-03T08:26:53.909000,1613.9,28.631357192993164
2022-02-03T08:26:53.959000,1613.95,62.61771774291992
2022-02-03T08:26:54.009000,1614,68.60408020019531
2022-02-03T08:26:54.059000,1614.05,22.590438842773438
2022-02-03T08:26:54.109000,1614.1,18.576801300048828
2022-02-03T08:26:54.159000,1614.15,48.56316375732422
2022-02-03T08:26:54.209000,1614.2,34.549522399902344
2022-02-03T08:26:54.259000,1614.25,6.535884857177734
2022-02-03T08:26:54.309000,1614.3,12.522245407104492
2022-02-03T08:26:54.359000,1614.35,5.508605957
2022-02-03T08:26:54.409000,1614.4,-22.50503159
2022-02-03T08:26:54.459000,1614.45,-15.51867294
2022-02-03T08:26:54.509000,1614.5,-3.532310486
2022-02-03T08:26:54.559000,1614.55,-16.54595184
2022-02-03T08:26:54.609000,1614.6,-8.559589386
2022-02-03T08:26:54.659000,1614.65,-6.573226929
2022-02-03T08:26:54.709000,1614.7,5.4131317138671875
2022-02-03T08:26:54.759000,1614.75,16.399494171142578
2022-02-03T08:26:54.809000,1614.8,-2.614147186
2022-02-03T08:26:54.859000,1614.85,31.372215270996094
2022-02-03T08:26:54.909000,1614.9,27.35857582092285
2022-02-03T08:26:54.959000,1614.95,-10.65506363
2022-02-03T08:26:55.009000,1615,41.33129883
2022-02-03T08:26:55.059000,1615.05,26.317659378051758
2022-02-03T08:26:55.109000,1615.1,-27.69598007
2022-02-03T08:26:55.159000,1615.15,-10.70961761
2022-02-03T08:26:55.209000,1615.2,13.276741027832031
2022-02-03T08:26:55.259000,1615.25,12.263101577758789
2022-02-03T08:26:55.309000,1615.3,-39.75053406
2022-02-03T08:26:55.359000,1615.35,-27.76417542
2022-02-03T08:26:55.409000,1615.4,37.22218322753906
2022-02-03T08:26:55.459000,1615.45,-2.791454315
2022-02-03T08:26:55.509000,1615.5,-46.80509186
2022-02-03T08:26:55.559000,1615.55,-0.818733215
2022-02-03T08:26:55.609000,1615.6,6.167629241943359
2022-02-03T08:26:55.659000,1615.65,-0.846012115
2022-02-03T08:26:55.709000,1615.7,13.140350341796875
2022-02-03T08:26:55.759000,1615.75,-17.8732872
2022-02-03T08:26:55.809000,1615.8,19.11307144165039
2022-02-03T08:26:55.859000,1615.85,0.099433899
2022-02-03T08:26:55.909000,1615.9,-28.91420746
2022-02-03T08:26:55.959000,1615.95,37.072155
2022-02-03T08:26:56.009000,1616,-19.94148254
2022-02-03T08:26:56.059000,1616.05,-2.955123901
2022-02-03T08:26:56.109000,1616.1,36.03123856
2022-02-03T08:26:56.159000,1616.15,-44.98239899
2022-02-03T08:26:56.209000,1616.2,-3.996040344
2022-02-03T08:26:56.259000,1616.25,-12.00967789
2022-02-03T08:26:56.309000,1616.3,-80.02331543
2022-02-03T08:26:56.359000,1616.35,-22.03695679
2022-02-03T08:26:56.409000,1616.4,-35.05059814
2022-02-03T08:26:56.459000,1616.45,-69.06423187
2022-02-03T08:26:56.509000,1616.5,-38.07787323
2022-02-03T08:26:56.559000,1616.55,-65.09151459
2022-02-03T08:26:56.609000,1616.6,-66.10515594
2022-02-03T08:26:56.659000,1616.65,-59.11878967
2022-02-03T08:26:56.709000,1616.7,-89.13243103
2022-02-03T08:26:56.759000,1616.75,-58.14607239
2022-02-03T08:26:56.809000,1616.8,-48.15970612
2022-02-03T08:26:56.859000,1616.85,-76.17334747
2022-02-03T08:26:56.909000,1616.9,-45.18698883
2022-02-03T08:26:56.959000,1616.95,-22.20062637
2022-02-03T08:26:57.009000,1617,-51.21426392
2022-02-03T08:26:57.059000,1617.05,-54.22790527
2022-02-03T08:26:57.109000,1617.1,-24.24154282
2022-02-03T08:26:57.159000,1617.15,-35.25518036
2022-02-03T08:26:57.209000,1617.2,-51.26882172
2022-02-03T08:26:57.259000,1617.25,-45.28246307
2022-02-03T08:26:57.309000,1617.3,-48.2960968
2022-02-03T08:26:57.359000,1617.35,-43.30973816
2022-02-03T08:26:57.409000,1617.4,-2.323379517
2022-02-03T08:26:57.459000,1617.45,39.66298294067383
2022-02-03T08:26:57.509000,1617.5,14.649343490600586
2022-02-03T08:26:57.559000,1617.55,-11.36429596
2022-02-03T08:26:57.609000,1617.6,1.6220664978027344
2022-02-03T08:26:57.659000,1617.65,14.608427047729492
2022-02-03T08:26:57.709000,1617.7,26.59478759765625
2022-02-03T08:26:57.759000,1617.75,27.581148147583008
2022-02-03T08:26:57.809000,1617.8,45.567508697509766
2022-02-03T08:26:57.859000,1617.85,31.553871154785156
2022-02-03T08:26:57.909000,1617.9,43.54022979736328
2022-02-03T08:26:57.959000,1617.95,96.52658844
2022-02-03T08:26:58.009000,1618,45.51295471191406
2022-02-03T08:26:58.059000,1618.05,34.49931335449219
2022-02-03T08:26:58.109000,1618.1,57.48567581176758
2022-02-03T08:26:58.159000,1618.15,-8.527965546
2022-02-03T08:26:58.209000,1618.2,-18.54160309
2022-02-03T08:26:58.259000,1618.25,11.444757461547852
2022-02-03T08:26:58.309000,1618.3,29.43111801147461
2022-02-03T08:26:58.359000,1618.35,27.41748047
2022-02-03T08:26:58.409000,1618.4,5.403841018676758
2022-02-03T08:26:58.459000,1618.45,5.390201568603516
2022-02-03T08:26:58.509000,1618.5,-2.623435974
2022-02-03T08:26:58.559000,1618.55,-10.63707733
2022-02-03T08:26:58.609000,1618.6,-20.65071487
2022-02-03T08:26:58.659000,1618.65,-6.664356232
2022-02-03T08:26:58.709000,1618.7,17.322006225585938
2022-02-03T08:26:58.759000,1618.75,4.308366775512695
2022-02-03T08:26:58.809000,1618.8,9.294727325439453
2022-02-03T08:26:58.859000,1618.85,38.281089782714844
2022-02-03T08:26:58.909000,1618.9,44.26744842529297
2022-02-03T08:26:58.959000,1618.95,23.25381088256836
2022-02-03T08:26:59.009000,1619,34.24017333984375
2022-02-03T08:26:59.059000,1619.05,57.226531982421875
2022-02-03T08:26:59.109000,1619.1,33.212894439697266
2022-02-03T08:26:59.159000,1619.15,68.19924926757812
2022-02-03T08:26:59.209000,1619.2,103.18561553955078
2022-02-03T08:26:59.259000,1619.25,48.171974182128906
2022-02-03T08:26:59.309000,1619.3,51.15833664
2022-02-03T08:26:59.359000,1619.35,26.144699096679688
2022-02-03T08:26:59.409000,1619.4,8.131059646606445
2022-02-03T08:26:59.459000,1619.45,82.11741638183594
2022-02-03T08:26:59.509000,1619.5,57.103782653808594
2022-02-03T08:26:59.559000,1619.55,64.09014129638672
2022-02-03T08:26:59.609000,1619.6,108.07649993896484
2022-02-03T08:26:59.659000,1619.65,59.06286621
2022-02-03T08:26:59.709000,1619.7,48.049224853515625
2022-02-03T08:26:59.759000,1619.75,87.03558349609375
2022-02-03T08:26:59.809000,1619.8,87.02194213867188
2022-02-03T08:26:59.859000,1619.85,39.00830841064453
2022-02-03T08:26:59.909000,1619.9,103.99466705322266
2022-02-03T08:26:59.959000,1619.95,121.98102569580078
2022-02-03T08:27:00.009000,1620,34.96739196777344
2022-02-03T08:27:00.059000,1620.05,82.95375061035156
2022-02-03T08:27:00.109000,1620.1,78.94010925292969
2022-02-03T08:27:00.159000,1620.15,43.92647171020508
2022-02-03T08:27:00.209000,1620.2,80.91283416748047
2022-02-03T08:27:00.259000,1620.25,44.899192810058594
2022-02-03T08:27:00.309000,1620.3,-3.114444733
2022-02-03T08:27:00.359000,1620.35,-10.12808228
2022-02-03T08:27:00.409000,1620.4,14.85827637
2022-02-03T08:27:00.459000,1620.45,-1.155361176
2022-02-03T08:27:00.509000,1620.5,-24.16900253
2022-02-03T08:27:00.559000,1620.55,53.817359924316406
2022-02-03T08:27:00.609000,1620.6,48.80371856689453
2022-02-03T08:27:00.659000,1620.65,-6.209918976
2022-02-03T08:27:00.709000,1620.7,13.776443481445312
2022-02-03T08:27:00.759000,1620.75,15.76280403137207
2022-02-03T08:27:00.809000,1620.8,18.749164581298828
2022-02-03T08:27:00.859000,1620.85,32.73552703857422
2022-02-03T08:27:00.909000,1620.9,24.721885681152344
2022-02-03T08:27:00.959000,1620.95,50.708248138427734
2022-02-03T08:27:01.009000,1621,104.69461059570312
2022-02-03T08:27:01.059000,1621.05,102.68096923828125
2022-02-03T08:27:01.109000,1621.1,77.66732788085938
2022-02-03T08:27:01.159000,1621.15,46.653690338134766
2022-02-03T08:27:01.209000,1621.2,19.640052795410156
2022-02-03T08:27:01.259000,1621.25,60.62641143798828
2022-02-03T08:27:01.309000,1621.3,50.61277389526367
2022-02-03T08:27:01.359000,1621.35,23.59913444519043
2022-02-03T08:27:01.409000,1621.4,36.58549499511719
2022-02-03T08:27:01.459000,1621.45,39.57185745239258
2022-02-03T08:27:01.509000,1621.5,78.55821228027344
2022-02-03T08:27:01.559000,1621.55,32.544578552246094
2022-02-03T08:27:01.609000,1621.6,12.530939102172852
2022-02-03T08:27:01.659000,1621.65,32.51729965209961
2022-02-03T08:27:01.709000,1621.7,-0.496337891
2022-02-03T08:27:01.759000,1621.75,52.490020751953125
2022-02-03T08:27:01.809000,1621.8,34.476383209228516
2022-02-03T08:27:01.859000,1621.85,11.462743759155273
2022-02-03T08:27:01.909000,1621.9,82.44910430908203
2022-02-03T08:27:01.959000,1621.95,69.43547058105469
2022-02-03T08:27:02.009000,1622,55.42182922363281
2022-02-03T08:27:02.059000,1622.05,107.40818786621094
2022-02-03T08:27:02.109000,1622.1,100.39454650878906
2022-02-03T08:27:02.159000,1622.15,40.38090896606445
2022-02-03T08:27:02.209000,1622.2,65.36727142333984
2022-02-03T08:27:02.259000,1622.25,95.35363006591797
2022-02-03T08:27:02.309000,1622.3,72.33999633789062
2022-02-03T08:27:02.359000,1622.35,94.32635498046875
2022-02-03T08:27:02.409000,1622.4,39.312713623046875
2022-02-03T08:27:02.459000,1622.45,-32.70092773
2022-02-03T08:27:02.509000,1622.5,20.28543472290039
2022-02-03T08:27:02.559000,1622.55,9.271797180175781
2022-02-03T08:27:02.609000,1622.6,-7.741840363
2022-02-03T08:27:02.659000,1622.65,49.24451828
2022-02-03T08:27:02.709000,1622.7,21.230880737304688
2022-02-03T08:27:02.759000,1622.75,30.217241287231445
2022-02-03T08:27:02.809000,1622.8,31.203601837158203
2022-02-03T08:27:02.859000,1622.85,-18.81003571
2022-02-03T08:27:02.909000,1622.9,60.17632293701172
2022-02-03T08:27:02.959000,1622.95,103.16268157958984
2022-02-03T08:27:03.009000,1623,81.14904785
2022-02-03T08:27:03.059000,1623.05,114.13540649414062
2022-02-03T08:27:03.109000,1623.1,108.12176513671875
2022-02-03T08:27:03.159000,1623.15,55.10812759399414
2022-02-03T08:27:03.209000,1623.2,83.09449005126953
2022-02-03T08:27:03.259000,1623.25,141.08084106445312
2022-02-03T08:27:03.309000,1623.3,88.06721496582031
2022-02-03T08:27:03.359000,1623.35,81.05357360839844
2022-02-03T08:27:03.409000,1623.4,95.03993225097656
2022-02-03T08:27:03.459000,1623.45,72.02629089355469
2022-02-03T08:27:03.509000,1623.5,85.01264953613281
2022-02-03T08:27:03.559000,1623.55,57.99901580810547
2022-02-03T08:27:03.609000,1623.6,68.98537445
2022-02-03T08:27:03.659000,1623.65,80.97174072265625
2022-02-03T08:27:03.709000,1623.7,76.95809936523438
2022-02-03T08:27:03.759000,1623.75,111.9444580078125
2022-02-03T08:27:03.809000,1623.8,88.93081665039062
2022-02-03T08:27:03.859000,1623.85,58.91718292236328
2022-02-03T08:27:03.909000,1623.9,64.90354156
2022-02-03T08:27:03.959000,1623.95,78.88990783691406
2022-02-03T08:27:04.009000,1624,89.87626647949219
2022-02-03T08:27:04.059000,1624.05,79.86262512207031
2022-02-03T08:27:04.109000,1624.1,47.84898376464844
2022-02-03T08:27:04.159000,1624.15,55.83534622192383
2022-02-03T08:27:04.209000,1624.2,79.82170867919922
2022-02-03T08:27:04.259000,1624.25,31.808069229125977
2022-02-03T08:27:04.309000,1624.3,19.794429779052734
2022-02-03T08:27:04.359000,1624.35,43.780792236328125
2022-02-03T08:27:04.409000,1624.4,23.76715087890625
2022-02-03T08:27:04.459000,1624.45,3.753511428833008
2022-02-03T08:27:04.509000,1624.5,22.739871978759766
2022-02-03T08:27:04.559000,1624.55,71.72623443603516
2022-02-03T08:27:04.609000,1624.6,61.71259307861328
2022-02-03T08:27:04.659000,1624.65,43.69895553588867
2022-02-03T08:27:04.709000,1624.7,38.68531799316406
2022-02-03T08:27:04.759000,1624.75,10.671676635742188
2022-02-03T08:27:04.809000,1624.8,32.65803909301758
2022-02-03T08:27:04.859000,1624.85,40.64440155029297
2022-02-03T08:27:04.909000,1624.9,38.630760192871094
2022-02-03T08:27:04.959000,1624.95,62.61711883544922
2022-02-03T08:27:05.009000,1625,42.60348129272461
2022-02-03T08:27:05.059000,1625.05,10.58984375
2022-02-03T08:27:05.109000,1625.1,3.576204299926758
2022-02-03T08:27:05.159000,1625.15,-3.43743515
2022-02-03T08:27:05.209000,1625.2,17.548925399780273
2022-02-03T08:27:05.259000,1625.25,35.53528594970703
2022-02-03T08:27:05.309000,1625.3,17.521648406982422
2022-02-03T08:27:05.359000,1625.35,41.50801086425781
2022-02-03T08:27:05.409000,1625.4,20.494369506835938
2022-02-03T08:27:05.459000,1625.45,-24.51926804
2022-02-03T08:27:05.509000,1625.5,46.46709060668945
2022-02-03T08:27:05.559000,1625.55,31.453453063964844
2022-02-03T08:27:05.609000,1625.6,6.439813613891602
2022-02-03T08:27:05.659000,1625.65,62.42617416381836
2022-02-03T08:27:05.709000,1625.7,19.412534713745117
2022-02-03T08:27:05.759000,1625.75,43.398895263671875
2022-02-03T08:27:05.809000,1625.8,60.385257720947266
2022-02-03T08:27:05.859000,1625.85,60.371620178222656
2022-02-03T08:27:05.909000,1625.9,82.35797882080078
2022-02-03T08:27:05.959000,1625.95,7.344339370727539
2022-02-03T08:27:06.009000,1626,74.33070373535156
2022-02-03T08:27:06.059000,1626.05,85.31706237792969
2022-02-03T08:27:06.109000,1626.1,18.303421020507812
2022-02-03T08:27:06.159000,1626.15,58.28978348
2022-02-03T08:27:06.209000,1626.2,4.276144027709961
2022-02-03T08:27:06.259000,1626.25,26.26250457763672
2022-02-03T08:27:06.309000,1626.3,14.248865127563477
2022-02-03T08:27:06.359000,1626.35,-36.76477051
2022-02-03T08:27:06.409000,1626.4,54.221588134765625
2022-02-03T08:27:06.459000,1626.45,14.207948684692383
2022-02-03T08:27:06.509000,1626.5,-1.805690765
2022-02-03T08:27:06.559000,1626.55,10.180669784545898
2022-02-03T08:27:06.609000,1626.6,-51.83296967
2022-02-03T08:27:06.659000,1626.65,6.153392791748047
2022-02-03T08:27:06.709000,1626.7,-17.86024475
2022-02-03T08:27:06.759000,1626.75,-45.87388611
2022-02-03T08:27:06.809000,1626.8,9.112474442
2022-02-03T08:27:06.859000,1626.85,-21.90116501
2022-02-03T08:27:06.909000,1626.9,26.08519744873047
2022-02-03T08:27:06.959000,1626.95,70.07156372070312
2022-02-03T08:27:07.009000,1627,56.057918548583984
2022-02-03T08:27:07.059000,1627.05,64.04428100585938
2022-02-03T08:27:07.109000,1627.1,-5.969360352
2022-02-03T08:27:07.159000,1627.15,2.0170021057128906
2022-02-03T08:27:07.209000,1627.2,-11.99663544
2022-02-03T08:27:07.259000,1627.25,-33.01027679
2022-02-03T08:27:07.309000,1627.3,59.97608184814453
2022-02-03T08:27:07.359000,1627.35,10.962446212768555
2022-02-03T08:27:07.409000,1627.4,6.9488067626953125
2022-02-03T08:27:07.459000,1627.45,55.93516540527344
2022-02-03T08:27:07.509000,1627.5,-0.078472137
2022-02-03T08:27:07.559000,1627.55,5.907888412475586
2022-02-03T08:27:07.609000,1627.6,-6.105751038
2022-02-03T08:27:07.659000,1627.65,-25.11938858
